STATEFP, COUNTYFP, TLID, TFIDL, TFIDR, MTFCC, FULLNAME, SMID, LFROMADD, LTOADD, RFROMADD, RTOADD, ZIPL, ZIPR, FEATCAT, HYDROFLG, RAILFLG, ROADFLG, OLFFLG, PASSFLG, EXTTYP, TTYP, DECKEDROAD, ARTPATH, PERSIST, GCSEFLG, OFFSETL, OFFSETR, TNIDF, TNIDT
78, 010, 635722121, 258452308, 258452310, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423311005, 423295947
78, 010, 653408236, 261639810, 258745245, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99126494, 423313851
78, 010, 640955408, 261639810, 261639810, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99125603, 408612500
78, 010, 640986761, 263260518, 263260661, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126919, 424772884
78, 010, 640959822, 263414023, 263251341, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424760814, 424759139
78, 010, 640992180, 263262148, 265958227, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424775400, 423313814
78, 010, 638612128, 260767071, 263250152, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99126394, 423309966
78, 010, 641169309, 263250152, 263251340, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424759248, 423309954
78, 010, 653403169, 265956295, 268164257, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423978049, 423978077
78, 010, 641015287, 265957541, 265958156, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 421501194, 424785717
78, 010, 635719294, 258450553, 258450551, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99126461, 423309972
78, 010, 643801111, 263265790, 265958227, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423313819, 424779631
78, 010, 635719345, 258450583, 258450582, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309989, 423309710
78, 010, 640968739, 263254403, 263254408, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424764879, 424764858
78, 010, 613401550, 258450627, 258450627, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153010, 407153011
78, 010, 647883876, 265956127, 265956251, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310012, 423309995
78, 010, 640986330, 258450641, 258388061, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126917, 424772694
78, 010, 613399536, 258450663, 258450663, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151819, 407151820
78, 010, 640986600, 258450663, 263260422, S1710, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424772762, 424772804
78, 010, 204617413, 263401207, 263401207, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124088, 99124084
78, 010, 635900998, 263401207, 206182316, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124043, 99124090
78, 010, 641171081, 263360775, 263360779, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99125655, 424845253
78, 010, 637854768, 260385526, 260385528, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126060, 423980115
78, 010, 640962877, 258738847, 258738847, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424762156, 424762157
78, 010, 204610564, 258746674, 206183179, S1400, Hummingbird Ave, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126150, 99126162
78, 010, 635719324, 267926335, 258450568, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309981, 423309982
78, 010, 635677090, 261095172, 261652412, S1400, B, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423269571, 423269612
78, 010, 637834455, 260377313, 260377312, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408499969, 423972011
78, 010, 637849467, 261640030, 260383256, S1200, Usvi Hwy 669, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407130541, 99124479
78, 010, 637850014, 260383436, 263359990, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99126292, 423978216
78, 010, 641171361, 260383436, 263360902, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423978217, 424845363
78, 010, 204616980, 260767074, 266199907, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125662, 99125773
78, 010, 204609914, 260767074, 206183084, S1400, Ramirez St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99125683, 99125662
78, 010, 637850252, 260383531, 260383526, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423978299, 423978303
78, 010, 637850247, 260384832, 260383528, S1630, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150919, 423978301
78, 010, 204610641, 261648971, 261648971, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126200, 99126201
78, 010, 641183086, 260385567, 228804345, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424847430, 424847428
78, 010, 204609758, 261656366, 261656366, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125567, 99125566
78, 010, 635676682, 260385567, 260385567, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151250, 423269394
78, 010, 613397668, 263942586, 258742835, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407150767, 99124433
78, 010, 640945400, 263942586, 266800442, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99124433, 424754535
78, 010, 640945403, 263942586, 263942586, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754537, 424754538
78, 010, 640945411, 263246282, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99130374, 424754542
78, 010, 643810559, 263246284, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 424754542, 99128219
78, 010, 613397590, 263247559, 263252388, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99125580, 407150726
78, 010, 640955486, 263249888, 267926323, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424758905, 424758906
78, 010, 645482666, 263249912, 268164234, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150948, 424758926
78, 010, 635719266, 263249888, 258450530, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423309962, 99125613
78, 010, 640964085, 263252676, 263413996, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424759073, 424762736
78, 010, 649090126, 263252676, 263252676, K2459, , , , , , , , , , N, N, N, Y, , N, , , N, , N, N, N, 427110138, 427110139
78, 010, 641274298, 263414032, 263252676, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424762740, 424762752
78, 010, 641274196, 263250766, 263250851, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99125766, 99125766
78, 010, 640956168, 263251340, 263250106, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424759176, 424759186
78, 010, 204608325, 263251953, 227207000, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124541, 99124535
78, 010, 640968773, 263254408, 263254408, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424764894, 424764898
78, 010, 640968774, 263254408, 263254408, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424764898, 424764896
78, 010, 635719299, 263254498, 263254505, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423309973, 99126055
78, 010, 641005575, 263266972, 263267002, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781157, 424781160
78, 010, 640969069, 263254520, 263254519, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424765027, 424765028
78, 010, 616384517, 266199936, 266199936, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408456211, 407130862
78, 010, 640987180, 263260162, 263260162, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773082, 424773083
78, 010, 640986373, 263260436, 263260388, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424772616, 424772707
78, 010, 640988358, 263932531, 261640003, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407151769, 424773599
78, 010, 640988487, 263932531, 263261087, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773660, 424773535
78, 010, 635719466, 263932531, 258450660, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423310033, 99126909
78, 010, 640988502, 263932531, 263932531, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773668, 424773669
78, 010, 641274205, 263414009, 263932447, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99127804, 424773721
78, 010, 640988599, 263261078, 263414009, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773712, 424773703
78, 010, 640991471, 263261927, 263267299, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126066, 424775058
78, 010, 652834042, 267926315, 206183317, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423885, 423309980
78, 010, 641274261, 263262503, 263270526, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99125636, 424785758
78, 010, 641015390, 263262503, 268164234, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785758, 424758924
78, 010, 640993241, 263262499, 263266075, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424775844, 424775847
78, 010, 640993271, 263262506, 263262518, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424775859, 424775860
78, 010, 640993495, 263262591, 263262597, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424775956, 99125602
78, 010, 641001946, 263266160, 263265802, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424779650, 424779648
78, 010, 641002866, 263266160, 263266160, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780041, 424779892
78, 010, 640993250, 263266075, 263262503, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424775835, 424775851
78, 010, 641002451, 263266075, 263266001, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424779857, 424779861
78, 010, 204609868, 263266075, 206183061, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99125649, 99125650
78, 010, 652834019, 267926299, 265958227, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428423877, 424775400
78, 010, 641002912, 263266163, 263266160, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780042, 424780060
78, 010, 641003177, 263266257, 263262148, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780168, 424775404
78, 010, 640992190, 263266257, 265958125, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424775404, 99126312
78, 010, 641004285, 263266596, 263267299, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126069, 424780629
78, 010, 204610805, 263266257, 265958125, P0002, , 7078, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126312, 99126514
78, 010, 641004459, 263266652, 263266651, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780690, 424780697
78, 010, 641004504, 263266659, 263266657, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780716, 424780709
78, 010, 640991318, 263266659, 263266659, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424774990, 424774985
78, 010, 641005266, 263266887, 263266915, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781034, 424781039
78, 010, 641015379, 263270521, 263270519, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785754, 424781045
78, 010, 640969017, 263266969, 263254501, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424765008, 424765004
78, 010, 641005564, 263267001, 263266995, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781155, 424781156
78, 010, 204614219, 258745556, 258742664, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128453, 99128452
78, 010, 641743843, 258448200, 206183769, S1400, Garden St, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99127883, 407151901
78, 010, 204619912, 258448200, 258448200, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130052, 99130053
78, 010, 641006134, 263267240, 263413997, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781364, 424781390
78, 010, 643830601, 206181896, 265958394, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 421569599, 99123833
78, 010, 204612114, 206183538, 206183543, S1400, Fred Thomas Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127260, 99127245
78, 010, 635905467, 261643139, 258439034, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127223, 423314852
78, 010, 641756923, 206183539, 263668659, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127853, 425077336
78, 010, 204612085, 206183545, 261650764, S1400, Shore St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127239, 99127256
78, 010, 204612111, 206183545, 206183557, S1400, Queen Cross St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127256, 99127258
78, 010, 639534688, 261589291, 261589283, S1200, King St, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424484449, 407152887
78, 010, 204614061, 206183551, 263884793, S1400, East St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99128388, 99127267
78, 010, 613399841, 206183553, 206183554, S1400, Hill St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127261, 407152010
78, 010, 204612148, 206183553, 263869215, S1400, East St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127278, 99127262
78, 010, 204612112, 206183555, 206183556, S1200, Usvi Hwy 75W, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127259, 99127275
78, 010, 641006174, 263267274, 263267299, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780652, 424781410
78, 010, 641006469, 263267276, 263267799, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781455, 424781540
78, 010, 652834074, 263267299, 267926336, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126444, 428423897
78, 010, 204609865, 263267299, 206183061, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125647, 99125649
78, 010, 641006245, 263267292, 263267292, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781441, 424781443
78, 010, 641006348, 263267300, 263267787, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424781489, 424781470
78, 010, 641006485, 263267341, 263267339, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424781541, 424781547
78, 010, 647875968, 263267765, 265955416, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423313825, 421501249
78, 010, 641007910, 263267799, 263267810, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781492, 424782160
78, 010, 641007918, 263267799, 263267799, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424782163, 424782164
78, 010, 641007936, 263267810, 263267765, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424782134, 424782171
78, 010, 641014639, 263270202, 263270204, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785446, 424785445
78, 010, 641014659, 263270202, 265958156, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 421496123, 423313846
78, 010, 641011602, 263269106, 263269105, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126450, 424783719
78, 010, 641014694, 263270222, 263270223, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785464, 424785466
78, 010, 641014697, 263270224, 268164381, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785467, 424785465
78, 010, 641014701, 263270228, 263270225, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785468, 424785469
78, 010, 641014721, 263270240, 268164413, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785474, 424785477
78, 010, 641014740, 263414028, 227206041, S1200, Hope Rd, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 424785485, 99127430
78, 010, 641015064, 263414028, 263270419, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785622, 424785623
78, 010, 641274342, 263414015, 263413997, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424781390, 424781391
78, 010, 641274303, 263414033, 263266969, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424765008, 424781137
78, 010, 641274212, 263414033, 263414033, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785588, 99126047
78, 010, 641015027, 263270453, 263270379, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785606, 424785605
78, 010, 641014885, 263270453, 268164273, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785543, 424785542
78, 010, 641014932, 263270335, 268164416, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126880, 424785564
78, 010, 641014956, 263270337, 263270337, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785565, 424785576
78, 010, 641014984, 263270348, 263270347, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785590, 424785591
78, 010, 641015147, 263270422, 263270433, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785662, 424785663
78, 010, 641015167, 263270424, 263270430, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785671, 424785664
78, 010, 641015176, 263270433, 263270433, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785675, 424785676
78, 010, 641015189, 263270435, 263270428, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785667, 424785682
78, 010, 641015210, 263270449, 263270439, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785691, 424785689
78, 010, 641004440, 263270496, 263270496, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424780690, 424780691
78, 010, 641015312, 263270496, 263270496, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785726, 424785720
78, 010, 641274306, 263270496, 263270495, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785733, 424785733
78, 010, 641004438, 263270496, 263266651, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309983, 424780690
78, 010, 641015385, 263270523, 263266896, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424785756, 424781058
78, 010, 641169293, 263359986, 261637319, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423978202, 424844504
78, 010, 638612081, 263359988, 260767071, S1200, Melvin H Evans Hwy, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 423978077, 423978202
78, 010, 635719282, 263359990, 263359989, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423309967, 99126395
78, 010, 204610077, 264138609, 230333575, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125798, 99125807
78, 010, 641169333, 264138609, 263360178, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424844520, 408456317
78, 010, 641169657, 263360157, 263360787, S1200, Usvi Hwy 64, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407151059, 424844666
78, 010, 643815512, 266199904, 265956251, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309993, 423310006
78, 010, 648368135, 266199904, 263360779, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424845256, 426807064
78, 010, 641171111, 263360788, 263360790, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 424845264, 408457201
78, 010, 641171116, 264435451, 264435451, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424845266, 408457210
78, 010, 641171363, 263360902, 263360901, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424845362, 424845363
78, 010, 641171367, 264435451, 263360902, S1500, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424845362, 424844739
78, 010, 641184911, 263367928, 265950611, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 424848211, 99125511
78, 010, 204617525, 263370190, 206182478, S1200, Usvi Hwy 69, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126568, 99126561
78, 010, 641259150, 263401899, 263401899, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874591, 424874597
78, 010, 641259141, 263401899, 263401814, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874591, 424874594
78, 010, 641259168, 263401899, 263401899, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874600, 424874603
78, 010, 204617419, 263401899, 206182314, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124070, 99124091
78, 010, 641259783, 263402062, 263402067, S1740, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874852, 99124551
78, 010, 641260497, 264110842, 263402391, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424875131, 424875129
78, 010, 642861992, 264133380, 266198152, S1200, Usvi Hwy 69, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99124524, 425401732
78, 010, 642808095, 264133380, 264133380, S1780, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425401732, 425401733
78, 010, 641267133, 263405249, 263405251, S1750, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424876958, 424876952
78, 010, 641267547, 263405414, 264133377, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424877167, 424877054
78, 010, 641267550, 263405414, 263405413, S1750, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424877166, 424877167
78, 010, 641267118, 263405556, 263405074, S1400, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424876951, 424876841
78, 010, 640988406, 263932447, 263932447, S1780, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424773620, 424773618
78, 010, 641274337, 263932447, 263260661, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126921, 99126922
78, 010, 635696653, 263932447, 206183657, S1200, Usvi Hwy 62, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99126937, 423296396
78, 010, 652833900, 267926236, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 428423833, 424756084
78, 010, 613398065, 266198016, 266198009, S1750, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150990, 407150991
78, 010, 648362957, 266198009, 266198069, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426804773, 424876924
78, 010, 204617566, 266203187, 266203187, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126986, 99127055
78, 010, 648363007, 266203187, 266198070, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99126961, 426804787
78, 010, 204613834, 266800388, 264110821, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99124528, 99128307
78, 010, 642803639, 266800388, 266800388, S1780, , 13190, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 425399825, 425399822
78, 010, 648368136, 266199905, 263360779, S1500, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 426807064, 424845254
78, 010, 204609884, 266199909, 206183071, S1400, Ramirez St, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99125663, 99125676
78, 010, 204616951, 266199927, 266199930, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122454, 99122455
78, 010, 204609984, 266199929, 266199933, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99125731, 99126226
78, 010, 204616950, 266199929, 266199927, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122454, 99122449
78, 010, 648368168, 266199929, 266199927, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122456, 426807077
78, 010, 648368172, 266199929, 266199933, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426807078, 99122443
78, 010, 204616966, 266199931, 206182274, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122487, 99122523
78, 010, 204616930, 266199933, 228804437, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122437, 99122434
78, 010, 613399059, 266199933, 227205921, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407151569, 407151528
78, 010, 648368179, 266199933, 266199932, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99122434, 426807080
78, 010, 635722694, 266199937, 266199937, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423311184, 99125485
78, 010, 641183035, 266199946, 266199946, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424847403, 424847404
78, 010, 641274269, 266199947, 266199946, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424847385, 99128112
78, 010, 637834453, 266199933, 260377313, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99122433, 423972011
78, 010, 641182995, 266199947, 266199947, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424847385, 423295404
78, 010, 648375023, 266202583, 266202586, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99127487, 426809527
78, 010, 204612458, 266202584, 266202584, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127491, 99127492
78, 010, 636211850, 266202588, 266202584, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127495, 99127491
78, 010, 648375085, 266202615, 261095172, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127507, 426809550
78, 010, 204612429, 266202613, 206183624, S1200, Sion Valley Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127472, 99127476
